tic,settledate,cret_st,car_st,bhar_st,number,classend,ceyr,month,gap,lgap,settlefund,year,styr,gvkey,date,fyear_st,at_st,capx_st,ceq_st,dltt_st,dp_st,dt_st,ebit_st,revt_st,setp_st,txpd_st,wcap,xintd_st,mkvalt_st,sic,f_month,wcap_1_st,dwcap_st,ebit_1_st,fcf_st,fcf_1_st,size_st,debtratio_st,m2b_st,classification,accounting,secondary market & trading,financial intermediatary,non-accounting disclsoure and misrepresentation,others,fyear_ce,at_ce,capx_ce,ceq_ce,dltt_ce,dp_ce,dt_ce,ebit_ce,revt_ce,setp_ce,txpd_ce,wcap_ce,xintd_ce,mkvalt_ce,wcap_1_ce,dwcap_ce,ebit_1_ce,fcf_ce,fcf_1_ce,size_ce,debtratio_ce,m2b_ce,prc,vol,shrout,sprtrn,vt,shto,abnormal volume,abshto,skewness,news_st,news_ce,news_winner_st,news_winner_ce,confounding,inst_hhi,inst_pct,cret_ce,car_ce,bhar_ce,financial market,operation and others,other industry,manufacture,tmt,trade,financial service,service,stfundpct,stfundpct1,stfundpct2,stfundpct3,stfundpct4,stfundpct5
RAS,7/15/2009,-578.5128,-1424.0150199999998,-1585.95193,103791,2007-07-31,2007,7,23.833333333333332,6.5722823,32.0,2009,2009,66281,12/31/2009,2009,3094.9759999999997,0.0,766.937,7.622009138154407,24.015,0.0,0.0,46.619,0.0,0.0,0.0,255.604,0.0,6798,12,0.0,0.0,-45.18899999999999,0.0,0.0,0.0,0.65999284,0.0,CREDIT CRISIS (FINANCIAL INSTITUTION),0,0,1,0,0,2007,11057.58,0.0,579.1759999999999,9.194603291134944,67.358,0.0,0.0,396.404,0.0,0.0,0.0,698.347,0.0,0.0,0.0,70.876,0.0,0.0,0.0,0.8902364709999999,0.0,1.15,320100,64917,2.963,745390.8333,11.48221319,-425290.8333,-6.551301405,0,2.0,11.0,0,0,0,9.741617100000001,24.7961613,-5733.836760000001,-654.4739900000001,-2070.19673,1,0,0,0,0,0,1,0,0.0,0.6864154100259551,-32.0,0.010339337041708887,0.0,0.4711661151211
BXS,6/1/2012,-75.52826999999999,-410.31407,-415.91606,104487,2010-02-25,2010,6,27.566666666666666,6.7178049,29.25,2012,2012,14219,12/31/2012,2012,13397.198,0.0,1449.0520000000001,5.266888617044376,30.941999999999997,0.0,0.0,766.573,0.0,0.0,0.0,0.0,1374.757,6020,12,0.0,0.0,196.514,0.0,0.0,7.22603226720984,0.014466607,0.10261526300000001,CREDIT CRISIS (FINANCIAL INSTITUTION),0,0,1,0,0,2010,13615.01,0.0,1222.244,5.5995768474135055,33.672,0.0,0.0,846.9060000000001,0.0,0.0,0.0,0.0,1331.5379,0.0,0.0,221.447,0.0,0.0,7.194089868987081,0.01985397,0.09779926,12.85,699700,94436,-2.4643,797599.1667,8.445922812000001,-97899.16667,-1.036672102,0,6.0,8.0,1,0,0,6.1551885,52.7713647,-1076.6426,-1005.4776300000001,-1063.68385,1,0,0,0,0,0,1,0,0.0,0.038156835682968224,-29.25,0.0021832923571033286,0.0,0.001455944109337037
GNSS,6/14/2006,-901.3208000000001,1559.89062,1291.249058,103657,2002-06-14,2002,6,48.7,7.2868762,1.75,2006,2006,66519,3/31/2006,2005,479.67699999999996,8.597000000000001,439.423,0.0,18.688,0.0,20.4,269.506,-1.331,3.218,204.518,0.0,611.719,3674,3,156.411,48.107,-5.843,-20.834,-60.507,6.416273026743741,0.0,1.275272736,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.145,1382969,36112,0.5189,1539943.3669999999,42.64353585,-156974.3667,-4.346875462,0,3.0,9.0,1,0,0,4.785509200000001,107.388779,-4588.31374,-6953.34109,-5880.550689999999,0,1,0,1,0,0,0,0,0.0857843137254902,0.006493361928862438,18.65,0.003648288327353615,0.007358948481353326,4.216374913920012e-05
MUSE,6/24/2005,-202.3607,-329.18438,-345.10181,102960,2003-12-29,2003,6,18.1,6.297109099999999,2.625,2005,2005,66468,9/30/2005,2005,332.838,5.968,209.425,0.0,9.122,0.0,5.63,160.759,-10.9,0.858,94.56,0.0,625.869,7372,9,71.98100000000001,22.579,7.817,-14.652999999999999,121.70100000000001,6.439141084025367,0.0,1.880401276,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,926289,80682,-0.7629,924720.7917,11.46130229,1568.208333,0.019436905,0,6.0,18.0,1,1,0,10.438460599999999,86.4964628,1465.14959,1036.61916,1039.44905,0,0,0,0,0,0,0,1,0.46625222024866786,0.016328790301009588,3.005,0.007886719665422818,0.21739113288681228,0.0002666293926943448
PMACA,8/14/2007,374.610403,1329.402024,1106.113674,102907,2003-11-04,2003,8,45.96666666666667,7.2291141,15.0,2007,2007,25823,12/31/2007,2007,2581.641,0.0,378.584,4.877195325863824,3.633,0.0,0.0,458.881,0.0,0.0,0.0,0.0,0.0,6331,12,0.0,0.0,20.334,0.0,0.0,0.0,0.050844405,0.0,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,95869,32163,-1.8157,140983.575,4.383408731,-45114.575,-1.4026855390000001,-1,0.0,20.0,0,1,0,0.0,0.0,-6133.33323,-7622.59031,-7871.054140000001,0,1,0,0,0,0,1,0,0.0,0.03268821328405404,-15.0,0.005810257894106888,0.0,0.001068519287703807
CAO,4/16/2008,59.726687999999996,-360.60763,-362.69055,103625,2006-03-24,2006,4,25.133333333333333,6.6253924,10.0,2008,2008,66646,1/31/2008,2007,1138.69,34.772,164.53799999999998,6.1361837471698495,44.868,519.188,60.75,1851.6470000000002,-11.7,2.987,176.399,0.0,261.9845,5531,1,178.05900000000003,-1.66,106.177,69.51899999999999,151.567,5.568285341705714,0.405980557,0.23007535,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2006,1151.762,37.529,171.51,6.145562368395395,44.945,531.501,106.177,1907.776,0.0,0.055999999999999994,178.05900000000003,0.0,728.2681,216.08900000000003,-38.03,130.237,151.567,363.80300000000005,6.5906692496329855,0.405154884,0.632307803,11.64,1063200,44030,2.2691,922443.3333,20.95033689,140756.6667,3.1968354910000003,0,5.0,5.0,1,0,0,3.9371484,113.1905246,-1520.53932,-1418.3912199999997,-1335.7281099999998,0,0,0,0,0,1,0,0,0.1646090534979424,0.005400597414085946,50.75,0.00878202144569637,0.02709614049348846,2.9166452429031808e-05
ADPI,12/15/2009,683.482619,607.739633,608.2960029999999,103923,2007-12-13,2007,12,24.433333333333334,6.597145599999999,6.0,2009,2009,109580,12/31/2009,2009,374.01099999999997,6.401,185.459,4.538025605358757,20.6,102.191,25.409000000000002,274.342,0.0,4.072,-4.803,0.0,202.2441,8741,12,13.588,-18.391,29.528000000000002,53.927,-141.542,5.3094753836960376,0.25000869,0.540743721,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2007,368.506,11.276,114.90299999999999,-0.623621117911335,16.471,0.7240000000000001,30.38,278.755,-36.734,6.617000000000001,-160.347,0.0,128.5345,-4.813,-155.534,20.416,184.49200000000002,26.754,4.8561973507905725,0.0014545220000000002,0.348798934,12.42,83005,15681,-0.5547,97471.24167,6.215881746,-14466.24167,-0.922533108,0,0.0,18.0,0,1,0,6.010477799999999,85.9357502,-7103.79735,-6551.4716100000005,-6600.9938600000005,0,1,0,0,0,0,0,1,0.2361368019205793,0.021870511988685656,19.409000000000002,0.016042308916047927,0.0557605892212789,0.000478319294647243
BRCM,6/27/2005,284.907842,215.700092,211.40008699999998,101737,2001-02-26,2001,6,52.733333333333334,7.3664451,150.0,2005,2005,66708,12/31/2005,2005,3752.199,41.766999999999996,3140.567,0.0,68.527,0.0,443.649,2670.788,-110.0,3.807,1736.382,0.0,16481.1411,3674,12,1087.3419999999999,649.04,422.491,-182.438,-451.92699999999996,9.709972042571234,0.0,4.392395259,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06,7499894,277014,-0.0739,8180482.917,29.53093676,-680588.9167,-2.456875525,0,10.0,17.0,1,1,0,7.574858900000001,76.04248879999999,-4628.85743,-2151.1999699999997,-1583.36536,0,0,0,1,0,0,0,0,0.3381051236450437,0.056163199774748124,293.649,0.03997655774653743,0.11431507463503028,0.0031543050089382677
BRCM,4/30/2010,-620.43773,550.276322,524.9064129999999,103653,2006-07-13,2006,4,46.233333333333334,7.234898599999999,160.5,2010,2010,66708,12/31/2010,2010,7944.31,108.92399999999999,5826.089,6.546753846417325,137.326,696.9780000000001,1153.641,6818.319,-52.625,15.484000000000002,2912.3109999999997,0.0,23460.3415,3674,12,1765.9820000000002,1146.329,187.736,20.23,477.726,10.063066678793762,0.087732981,2.953099955,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,4876.766,92.477,4191.666,0.0,60.005,0.0,248.88,3667.8179999999998,0.0,3.929,2673.087,0.0,17716.0253,1736.382,936.705,443.649,-724.2260000000001,-182.438,9.782224893129674,0.0,3.632740488,34.5,10592468,440700,-1.6648,8215445.833,18.64181038,2377022.167,5.393742153,0,27.0,17.0,1,1,0,2.3600729,79.9346484,-2416.74907,-2402.6015399999997,-2140.0634499999996,0,0,0,1,0,0,0,0,0.13912473637812803,0.02353952638472914,993.1410000000001,0.020203139102074313,0.01935569227228362,0.0005541093024173593
LVLT,5/5/2006,-789.4737799999999,2000.9578049999998,1787.562925,102567,2001-06-18,2001,5,59.4,7.4854918,10.25,2006,2006,13440,12/31/2006,2006,9994.0,392.0,374.0,8.903407519932264,730.0,7362.0,-127.0,3378.0,0.0,0.0,1460.0,0.0,6599.1688,4813,12,242.0,1218.0,-189.0,-1007.0,49.0,8.794698980689546,0.736141685,0.660313068,FAILURE OF DISCLOSURE (ANALYSTS' MALPRACTICES),0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,15448527,846844,1.0295,19617294.58,23.16518104,-4168767.575,-4.922710174,0,17.0,55.0,1,1,0,8.2333436,82.8260072,-5139.40535,-4529.2627299999995,-3347.20089,1,0,0,0,1,0,0,0,-0.08070866141732283,0.003034339846062759,-137.25,0.001025615369221533,0.006513888027776055,9.207218301404168e-06
AXTI,5/24/2007,186.566688,2059.661289,1897.110387,103287,2004-04-27,2004,5,37.4,7.0228682000000004,2.575,2007,2007,110760,12/31/2007,2007,112.772,3.7060000000000004,89.71799999999999,1.8325814637483102,1.473,6.7,4.565,57.952,0.0,0.483,75.35,0.0,188.2196,3674,12,66.359,8.991,-2.265,-7.142,-36.088,5.237609366255714,0.055421559,1.669027773,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2004,87.54,2.1390000000000002,64.485,2.028148247292285,4.869,8.05,-11.890999999999998,35.454,-1.4,0.0,45.861000000000004,0.0,36.528,497.358,-451.49699999999996,300.649,0.0,91.042,3.5980790897874395,0.086817455,0.417272104,3.77,259429,29895,-0.9703,170646.3583,5.708190612,88782.64167000001,2.969815744,0,1.0,7.0,0,0,0,7.9757493,54.14014720000001,-4153.84629,-2931.9257900000002,-2327.35585,0,0,0,1,0,0,0,0,0.5640744797371303,0.04443332413031475,1.9900000000000002,0.022833682119675097,0.3181800186907142,0.0019743202932696107
PCLN,5/3/2007,266.985256,498.558226,406.2373600000001,101593,2000-09-26,2000,5,80.33333333333333,7.787382099999999,80.0,2007,2007,119314,12/31/2007,2007,1350.856,15.949000000000002,579.107,0.0,37.5,569.7959999999999,173.503,1390.817,-54.16,31.55,-81.843,0.0,4418.7791,7370,12,402.417,-484.26,60.45,647.764,-183.678,8.393618715196041,0.0,3.271095587,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,894574,37890,0.4325,1066949.517,28.15913214,-172375.5167,-4.549367027,0,0.0,0.0,0,0,0,3.5312928,130.5679872,-7847.22219,-12723.26534,-7737.783490000001,0,1,0,0,0,0,0,1,0.4610871281764581,0.05752014822942199,93.50299999999999,0.059221708309397894,0.2126013397700135,0.0033085674523346776
CNX,2/2/2007,455.521903,1643.494746,1582.096722,102900,2002-07-18,2002,2,55.333333333333336,7.4145727,2.7,2007,2007,120093,12/31/2007,2007,6208.09,743.1139999999999,1214.4189999999999,6.192209103478713,329.23400000000004,507.208,370.908,3587.297,30.0,103.194,-333.24199999999996,0.0,13037.5238,1220,12,174.372,-507.61400000000003,464.14099999999996,361.44800000000004,38.289,9.475586924810717,0.078756107,2.1000861459999998,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.46,2655500,182655,0.1694,2385105.0,13.05797816,270395.0,1.480359147,0,2.0,4.0,0,0,0,4.0054354,88.1750223,-3643.1042899999998,-3211.8839199999998,-3109.5878500000003,0,0,1,0,0,0,0,0,0.007279433174803456,0.0007526558297236053,368.208,0.0004349163752458486,5.299014734642912e-05,5.664907980169288e-07
BRCD,10/24/2008,349.99956399999996,740.043902,620.7827080000001,103440,2005-05-15,2005,10,41.93333333333333,7.137278599999999,160.0,2008,2008,120774,10/31/2008,2008,3298.6479999999997,144.071,1282.24,7.074166772612517,120.178,1224.665,192.16099999999997,1466.9370000000001,-160.0,9.618,239.7,0.0,1401.9047,3576,10,502.499,-262.79900000000004,118.977,421.449,71.789,7.24558709096178,0.35804335600000003,0.424993725,ACCOUNTING (OPTION DATING),1,0,0,0,0,2005,985.681,27.267,508.847,0.0,46.203,278.883,64.12,574.12,0.0,3.193,309.736,0.0,1003.2654,434.162,-124.426,57.718,204.28900000000002,-363.69800000000004,6.9110153591413495,0.0,1.017839849,3.09,16143446,371858,-3.4511,7445385.757999999,20.0221207,8698060.242,23.39081112,0,0.0,0.0,0,0,0,3.7548148,82.80287740000001,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.8326351340802766,0.10907080535837597,32.16099999999997,0.04850472072194427,0.6932812665048801,0.011896440581524738
JNPR,4/12/2010,-340.13641,-1476.88521,-1540.08305,103640,2006-05-22,2006,4,47.36666666666667,7.259116199999999,169.0,2010,2010,121718,12/31/2010,2010,8467.851,185.291,6608.2,0.0,155.28799999999998,0.0,784.7310000000001,4093.2659999999996,0.0,155.7,1742.394,0.0,19396.9558,3576,12,1503.174,239.22,512.489,359.80800000000005,624.214,9.872871415212803,0.0,2.29065861,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,7368.395,102.09299999999999,6115.084,5.991324537307067,173.49,399.944,323.539,2303.58,-20.5,64.005,1759.1889999999999,0.0,10781.292,1191.056,568.133,456.148,-237.202,188.93599999999998,9.285567688858356,0.054278306,1.463180516,31.6,5774800,523571,0.1767,7055262.682999999,13.475273999999999,-1280462.683,-2.445633321,0,10.0,32.0,1,1,0,5.601946099999999,89.06522779999999,-129.94436000000002,695.79584,574.1942700000001,0,0,0,1,0,0,0,0,0.21536042287102203,0.041287324107448675,615.7310000000001,0.019957838181139463,0.04638011173918543,0.0017046431319535126
MDRX,3/16/2012,-598.3820599999999,-1194.18784,-1201.96565,104348,2008-02-13,2008,3,49.766666666666666,7.308542699999999,10.15,2012,2012,181104,12/31/2012,2012,2384.464,80.166,1284.3410000000001,5.895608718464402,143.05200000000002,442.74300000000005,67.372,1463.125,0.0,7.04,54.446000000000005,0.0,1624.1493,7370,12,169.892,-115.446,172.544,238.66400000000002,228.62900000000002,7.3927394499935355,0.15241916,0.681138109,FAILURE OF DISCLOSURE (NON-ACCOUNTING),0,0,0,1,0,2007,179.268,1.167,110.649,-0.6014799920341216,16.192,1.63,44.736000000000004,383.77099999999996,0.0,0.0,-6.776,0.0,0.0,-33.875,27.099,6.192,0.0,0.0,0.0,0.0030568759999999996,0.0,17.96,5566435,190515,0.1119,2105930.317,11.05388193,3460504.683,18.16394868,0,0.0,0.0,0,0,0,4.4220203,88.238458,-2426.37631,-782.27853,-1022.5244800000002,0,1,0,0,0,0,0,1,0.15065605889687111,0.006937206322084579,57.222,0.004256721846083648,0.022697248082337498,4.812483155517025e-05
LAB,9/22/2008,-1716.2872499999999,825.2499889999999,463.09948099999997,102895,2003-10-15,2003,9,60.13333333333333,7.4977617,13.0,2008,2008,123097,12/31/2008,2008,3731.615,0.0,442.85,5.294926624473928,3.679,0.0,0.0,224.149,0.0,0.0,0.0,119.226,0.0,6211,12,0.0,0.0,297.653,0.0,0.0,0.0,0.053414674,0.0,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59,584800,61993,-3.8237,778865.8333,12.56377064,-194065.8333,-3.1304475239999996,0,0.0,18.0,0,1,0,6.9952357,64.7678625,-1895.3754000000001,-800.0335900000001,-772.5405099999999,0,0,0,0,0,0,1,0,0.0,0.05799713583375344,-13.0,0.0034837463135934444,0.0,0.0033636677649188473
QSFT,11/19/2009,-183.90787,-238.32963,-241.15036,103717,2006-07-03,2006,11,41.166666666666664,7.118826400000001,0.50963,2009,2009,122921,12/31/2009,2009,1465.138,11.286,892.7919999999999,3.510081681493598,47.973,66.329,102.766,695.2360000000001,-19.025,15.077,185.433,0.0,1659.7168,7372,12,47.236000000000004,138.197,82.287,-13.821,217.59900000000002,7.414402264386704,0.022831296,1.132805783,ACCOUNTING (OPTION DATING),1,0,0,0,0,2006,1161.537,16.639,818.913,0.0,36.59,0.0,64.523,561.589,0.0,26.413,241.65,0.0,1491.6484,107.958,133.692,81.916,-75.631,-4.896,7.307637096155809,0.0,1.284202225,17.01,614463,90365,-1.3426,1105360.533,12.23217544,-490897.5333,-5.432385695,0,6.0,13.0,1,1,0,3.0135099,67.1294001,-786.3498,1805.4063399999998,1510.3682900000001,0,0,0,0,0,0,0,1,0.004959130451705817,0.0007330316611913076,102.25637,0.00034783754158311373,2.4592974837035938e-05,5.37335416308888e-07
INAP,8/5/2013,-1044.77594,-1445.61987,-1385.27818,104153,2008-03-18,2008,8,65.53333333333333,7.5837563999999995,9.5,2013,2013,124358,12/31/2013,2013,614.241,62.798,182.21,5.825392253057919,53.148,345.89599999999996,-1.854,283.342,0.0,0.344,19.916,0.0,406.25300000000004,7374,12,14.049000000000001,5.867000000000001,5.331,-17.715,-22.689,6.006976118232066,0.551565265,0.661390236,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2008,330.083,51.153999999999996,248.195,3.146047034212859,28.664,23.518,-1.892,253.989,0.0,0.361,58.653,0.0,125.56,76.96300000000001,-18.31,2.133,-6.433,-22.272,4.832783731973753,0.070418652,0.380389175,8.01,104635,53717,-0.14800000000000002,238661.825,4.442947763,-134026.825,-2.495054173,0,0.0,0.0,0,0,0,8.5697312,77.8190226,-2582.15985,-1467.58172,-1904.2962100000002,0,0,0,0,0,0,0,1,-5.124056094929881,0.033528386190540056,-11.354,0.015466242077621,26.255950863988065,0.0011241526805419971
MSO,3/16/2007,-397.60425000000004,335.926363,299.450218,102544,2002-07-24,2002,3,56.53333333333333,7.436028,30.0,2007,2007,125237,12/31/2007,2007,255.267,5.032,155.529,0.0,7.562,0.0,9.914,327.89,0.43200000000000005,1.1,92.449,0.0,495.0273,4888,12,72.811,19.637999999999998,-8.533,-8.294,19.085,6.204612912563053,0.0,1.939253017,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.19,514300,25430,-0.3828,309949.3417,12.18833432,204350.6583,8.035810395,0,0.0,0.0,0,0,0,8.327702,44.6201888,-2192.6601,506.86490000000003,235.39387999999997,0,1,0,0,1,0,0,0,3.026023804720597,0.09149409863063833,-20.086,0.11752400427787375,9.156820066735719,0.008371170084232974
CRDS,2/14/2005,-1249.99973,-1052.16497,-1011.05939,101510,2000-07-26,2000,2,55.46666666666667,7.416979799999999,4.35,2005,2005,125276,10/31/2005,2005,26.486,0.9359999999999999,22.371,0.0,2.23,0.0,-8.145,19.692999999999998,0.0,0.0,19.922,0.0,30.4946,3577,10,25.844,-5.922000000000001,-5.439,0.0,13.993,3.417549618757982,0.0,1.151347882,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,89936,25907,0.0697,82990.86667,3.2034147789999996,6945.133333,0.268079412,0,2.0,7.0,0,0,0,18.1221714,25.7125319,-5217.391500000001,1784.65811,-1097.08185,0,0,0,1,0,0,0,0,-0.5340699815837937,0.2208906718123191,-12.495,0.16423771048855998,0.28523074522891373,0.04879268889369767
CHTR,2/15/2005,59.524464,1208.3556720000001,1116.623497,102523,2002-07-17,2002,2,31.466666666666665,6.8501262999999994,146.25,2005,2005,126136,12/31/2005,2005,16431.0,1080.0,-4920.0,9.874933745118067,1499.0,19437.0,414.0,5254.0,-1.0,0.0,-864.0,0.0,507.8311,4841,12,-295.0,-569.0,400.0,0.0,0.0,6.230148911979687,1.182946869,0.030906889,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,6114543,304796,0.33,10507873.55,34.47510318,-4393330.55,-14.4140033,0,4.0,14.0,1,1,0,3.5952636,68.4024691,-4248.36591,6035.241570000001,2885.5447300000005,0,0,0,0,1,0,0,0,0.3532608695652174,0.02783593452607537,267.75,0.008900858134014972,0.12479324196597355,0.0007748392509399548
HTRN,8/22/2005,-693.4000900000001,-71.73676,-80.62375,102885,2003-07-25,2003,8,25.3,6.6320019,2.825,2005,2005,2589,12/31/2005,2005,482.73199999999997,12.7,241.482,4.861462205481776,13.304,140.38299999999998,76.391,267.694,0.0,0.40700000000000003,72.99600000000001,0.0,266.7326,8093,12,17.761,55.235,43.665,21.353,0.0,5.586246658438574,0.26767026,0.552547998,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,144814,34831,0.1656,333546.5083,9.576139311,-188732.5083,-5.418521097,0,6.0,1.0,1,0,0,4.4039907,77.85081269999999,-3620.0376799999995,-3778.5900899999997,-3469.5516900000002,0,0,0,0,0,0,0,1,0.03698079616708774,0.010553094204576868,73.566,0.005852108416264098,0.0013675792851516914,0.00011136779729067389
WSTM,3/13/2008,-405.40577,708.715273,571.168271,103495,2005-04-14,2005,3,35.46666666666667,6.9697905,3.9,2008,2008,127177,5/31/2008,2007,28.386999999999997,0.5870000000000001,-1.969,2.9588607987780864,3.602,19.819000000000003,-15.258,27.614,0.0,0.127,-2.798,0.0,22.6239,7372,5,-6.515,3.717,-11.116,-16.087,0.1,3.119006869619528,0.6790432240000001,0.796981012,FAILURE OF DISCLOSURE ACCOUNTING IRREGULARITIES,1,0,0,0,0,2004,75.657,0.33899999999999997,62.93899999999999,-1.6502599069543555,8.535,1.931,-15.784,26.819000000000003,-0.142,0.051,6.718999999999999,0.0,84.5948,-1264.0,1270.719,1033.0,-1278.358,0.0,4.437872799002043,0.002537769,1.118135797,0.73,72640,52193,0.5127,85542.375,1.6389626,-12902.375,-0.247205085,0,0.0,0.0,0,0,0,33.802246999999994,54.17234010000001,-5447.76127,-3418.2395100000003,-3484.4755200000004,0,0,0,0,0,0,0,1,-0.25560361777428237,0.141232708046643,-19.157999999999998,0.13738683200056365,0.06533320941930143,0.0199466778221883
ALTH,2/21/2008,-1484.7160699999997,-2792.20096,-2868.8537699999997,103091,2004-05-03,2004,2,46.3,7.236339599999999,2.0,2008,2008,133424,12/31/2008,2008,89.34,1.097,79.465,0.0,0.39299999999999996,0.0,-53.638999999999996,0.0,0.0,0.0,77.982,0.0,497.1827,2836,12,51.958,26.024,-42.303999999999995,0.0,0.0,6.208957564180035,0.0,5.565062682000001,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,2004,26.173000000000002,0.055999999999999994,23.863000000000003,0.0,0.53,0.0,-22.331,0.0,0.0,0.0,22.745,0.0,74.8224,366.12,-343.375,-198.62400000000002,0.0,0.0,4.3151173053903085,0.0,2.858762847,6.16,753804,67838,-1.2867,299830.7667,4.4198055169999995,453973.2333,6.692019714,0,0.0,22.0,0,1,0,9.0461615,56.107914,-5470.851999999999,-3220.9151,-3024.68471,0,1,0,1,0,0,0,0,-0.03728630287663827,0.0,-55.638999999999996,0.02238638907544213,0.0013902683822084032,0.0
ITMN,5/6/2005,737.628342,489.619053,509.638675,102836,2003-06-11,2003,5,23.166666666666668,6.5439119,10.4,2005,2005,133246,12/31/2005,2005,263.452,2.144,31.767,5.135798437050262,3.44,170.0,-59.816,110.49600000000001,-5.7,0.0,185.295,0.0,547.4952,2836,12,169.88400000000001,15.411,-50.452,0.0,0.0,6.305353694528937,0.645278836,2.078159209,NON-ACCOUNTING MISREPRESENTATIONS,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82,145962,32596,-0.1092,470992.4167,14.44939307,-325030.4167,-9.971481675,0,8.0,25.0,1,1,0,5.9212569,80.83390109999999,-3863.1870100000006,-5490.5558200000005,-5334.961020000001,0,1,0,1,0,0,0,0,-0.17386652400695465,0.09412105415580654,-70.21600000000001,0.03947588175455111,0.03022956817026094,0.008858772835400269
